vvento,N,ang_virab,pressao,VPP
"4,5","23,43","0,88417996","0,00224766","0,6304"
"4,5","23,43","0,90427496","0,00215401","0,6304"
"4,5","23,43","0,92436996","0,00206035","0,6304"
"4,5","23,43","0,94446496","0,00196670","0,6304"
"4,5","23,43","0,96455996","0,00187305","0,6304"
"4,5","23,43","0,98465496","0,00177940","0,6304"
"4,5","23,43","1,00474996","0,00168574","0,6304"
"4,5","23,43","1,02484496","0,00159209","0,6304"
"4,5","23,43","1,04493996","0,00149844","0,6304"
"4,5","23,43","1,06503496","0,00140479","0,6304"
"4,5","23,43","1,08512995","0,00131113","0,6304"
"4,5","23,43","1,10522495","0,00121748","0,6304"
"4,5","23,43","1,12531995","0,00112383","0,6304"
"4,5","23,43","1,14541495","0,00103018","0,6304"
"4,5","23,43","1,16550995","0,00093652","0,6304"
"4,5","23,43","1,18560495","0,00084287","0,6304"
"4,5","23,43","1,20569995","0,00074922","0,6304"
"4,5","23,43","1,22579495","0,00065557","0,6304"
"4,5","23,43","1,24588995","0,00056191","0,6304"
"4,5","23,43","1,26598495","0,00046826","0,6304"
"4,5","23,43","1,28607995","0,00037461","0,6304"
"4,5","23,43","1,30617494","0,00028096","0,6304"
"4,5","23,43","1,32626994","0,00018730","0,6304"
"4,5","23,43","1,34636494","0,00009365","0,6304"
"4,5","23,43","1,36645994","0,00000000","0,6304"
"4,5","23,43","1,38655494","0,00000000","0,6304"
"4,5","23,43","1,40664994","0,00000000","0,6304"
"4,5","23,43","1,42674494","0,00000000","0,6304"
"4,5","23,43","1,44683994","0,00000000","0,6304"
"4,5","23,43","1,46693494","0,00000000","0,6304"
"4,5","23,43","1,48702994","0,00000000","0,6304"
"4,5","23,43","1,50712494","0,00000000","0,6304"
"4,5","23,43","1,52721994","0,00016649","0,6304"
"4,5","23,43","1,54731493","0,00035380","0,6304"
"4,5","23,43","1,56740993","0,00056191","0,6304"
"4,5","23,43","1,58750493","0,00087409","0,6304"
"4,5","23,43","1,60759993","0,00124870","0,6304"
"4,5","23,43","1,62769493","0,00176899","0,6304"
"4,5","23,43","1,64778993","0,00239334","0,6304"
"4,5","23,43","1,66788493","0,00310094","0,6304"
"4,5","23,43","1,68797993","0,00399584","0,6304"
"4,5","23,43","1,70807493","0,00501561","0,6304"
"4,5","23,43","1,72816993","0,00617066","0,6304"
"4,5","23,43","1,74826493","0,00763788","0,6304"
"4,5","23,43","1,76835993","0,00958377","0,6304"
"4,5","23,43","1,78845492","0,01203954","0,6304"
"4,5","23,43","1,80854992","0,01501561","0,6304"
"4,5","23,43","1,82864492","0,01843913","0,6304"
"4,5","23,43","1,84873992","0,02238293","0,6304"
"4,5","23,43","1,86883492","0,02685744","0,6304"
"4,5","23,43","1,88892992","0,03186264","0,6304"
"4,5","23,43","1,90902492","0,03747138","0,6304"
"4,5","23,43","1,92911992","0,04403746","0,6304"
"4,5","23,43","1,94921492","0,05127992","0,6304"
"4,5","23,43","1,96930992","0,05926119","0,6304"
"4,5","23,43","1,98940492","0,06796046","0,6304"
"4,5","23,43","2,00949992","0,07753382","0,6304"
"4,5","23,43","2,02959491","0,08796046","0,6304"
"4,5","23,43","2,04968991","0,09940687","0,6304"
"4,5","23,43","2,06978491","0,11196670","0,6304"
"4,5","23,43","2,08987991","0,12534860","0,6304"
"4,5","23,43","2,10997491","0,13985432","0,6304"
"4,5","23,43","2,13006991","0,15544225","0,6304"
"4,5","23,43","2,15016491","0,17188345","0,6304"
"4,5","23,43","2,17025991","0,18959417","0,6304"
"4,5","23,43","2,19035491","0,20852237","0,6304"
"4,5","23,43","2,21044991","0,22856400","0,6304"
"4,5","23,43","2,23054491","0,24984391","0,6304"
"4,5","23,43","2,25063991","0,27235172","0,6304"
"4,5","23,43","2,27073490","0,29613944","0,6304"
"4,5","23,43","2,29082990","0,32132154","0,6304"
"4,5","23,43","2,31092490","0,34778356","0,6304"
"4,5","23,43","2,33101990","0,37561915","0,6304"
"4,5","23,43","2,35111490","0,40490114","0,6304"
"4,5","23,43","2,37120990","0,43526535","0,6304"
"4,5","23,43","2,39130490","0,46650364","0,6304"
"4,5","23,43","2,41139990","0,49852237","0,6304"
"4,5","23,43","2,43149490","0,53138398","0,6304"
"4,5","23,43","2,45158990","0,56516129","0,6304"
"4,5","23,43","2,47168490","0,59983351","0,6304"
"4,5","23,43","2,49177989","0,63537981","0,6304"
"4,5","23,43","2,51187489","0,67174818","0,6304"
"4,5","23,43","2,53196989","0,70883455","0,6304"
"4,5","23,43","2,55206489","0,74601457","0,6304"
"4,5","23,43","2,57215989","0,78378772","0,6304"
"4,5","23,43","2,59225489","0,82201873","0,6304"
"4,5","23,43","2,61234989","0,86074922","0,6304"
"4,5","23,43","2,63244489","0,89976067","0,6304"
"4,5","23,43","2,65253989","0,93911550","0,6304"
"4,5","23,43","2,67263489","0,97856400","0,6304"
"4,5","23,43","2,69272989","1,01786681","0,6304"
"4,5","23,43","2,71282489","1,05761707","0,6304"
"4,5","23,43","2,73291988","1,09714880","0,6304"
"4,5","23,43","2,75301488","1,13674298","0,6304"
"4,5","23,43","2,77310988","1,17624350","0,6304"
"4,5","23,43","2,79320488","1,21527575","0,6304"
"4,5","23,43","2,81329988","1,25386056","0,6304"
"4,5","23,43","2,83339488","1,29193548","0,6304"
"4,5","23,43","2,85348988","1,32937565","0,6304"
"4,5","23,43","2,87358488","1,36597294","0,6304"
"4,5","23,43","2,89367988","1,40177940","0,6304"
"4,5","23,43","2,91377488","1,43651405","0,6304"
"4,5","23,43","2,93386988","1,47015609","0,6304"
"4,5","23,43","2,95396488","1,50267430","0,6304"
"4,5","23,43","2,97405987","1,53379813","0,6304"
"4,5","23,43","2,99415487","1,56369407","0,6304"
"4,5","23,43","3,01424987","1,59237253","0,6304"
"4,5","23,43","3,03434487","1,61982310","0,6304"
"4,5","23,43","3,05443987","1,64579605","0,6304"
"4,5","23,43","3,07453487","1,67026015","0,6304"
"4,5","23,43","3,09462987","1,69296566","0,6304"
"4,5","23,43","3,11472487","1,71386056","0,6304"
"4,5","23,43","3,13481987","1,73304891","0,6304"
"4,5","23,43","3,15491487","1,75045786","0,6304"
"4,5","23,43","3,17500987","1,76619147","0,6304"
"4,5","23,43","3,19510487","1,77996878","0,6304"
"4,5","23,43","3,21519986","1,79185224","0,6304"
"4,5","23,43","3,23529486","1,80168574","0,6304"
"4,5","23,43","3,25538986","1,80936524","0,6304"
"4,5","23,43","3,27548486","1,81481790","0,6304"
"4,5","23,43","3,29557986","1,81793965","0,6304"
"4,5","23,43","3,31567486","1,81876171","0,6304"
"4,5","23,43","3,33576986","1,81695109","0,6304"
"4,5","23,43","3,35586486","1,81283039","0,6304"
"4,5","23,43","3,37595986","1,80591051","0,6304"
"4,5","23,43","3,39605486","1,79646202","0,6304"
"4,5","23,43","3,41614986","1,78456816","0,6304"
"4,5","23,43","3,43624486","1,77026015","0,6304"
"4,5","23,43","3,45633985","1,75359001","0,6304"
"4,5","23,43","3,47643485","1,73452653","0,6304"
"4,5","23,43","3,49652985","1,71318418","0,6304"
"4,5","23,43","3,51662485","1,68943809","0,6304"
"4,5","23,43","3,53671985","1,66351717","0,6304"
"4,5","23,43","3,55681485","1,63532778","0,6304"
"4,5","23,43","3,57690985","1,60486993","0,6304"
"4,5","23,43","3,59700485","1,57232050","0,6304"
"4,5","23,43","3,61709985","1,53777315","0,6304"
"4,5","23,43","3,63719485","1,50113424","0,6304"
"4,5","23,43","3,65728985","1,46257024","0,6304"
"4,5","23,43","3,67738484","1,42235172","0,6304"
"4,5","23,43","3,69747984","1,38061394","0,6304"
"4,5","23,43","3,71757484","1,33762747","0,6304"
"4,5","23,43","3,73766984","1,29351717","0,6304"
"4,5","23,43","3,75776484","1,24823101","0,6304"
"4,5","23,43","3,77785984","1,20193548","0,6304"
"4,5","23,43","3,79795484","1,15488033","0,6304"
"4,5","23,43","3,81804984","1,10725286","0,6304"
"4,5","23,43","3,83814484","1,05908429","0,6304"
"4,5","23,43","3,85823984","1,01064516","0,6304"
"4,5","23,43","3,87833484","0,96217482","0,6304"
"4,5","23,43","3,89842984","0,91371488","0,6304"
"4,5","23,43","3,91852483","0,86555671","0,6304"
"4,5","23,43","3,93861983","0,81798127","0,6304"
"4,5","23,43","3,95871483","0,77104058","0,6304"
"4,5","23,43","3,97880983","0,72488033","0,6304"
"4,5","23,43","3,99890483","0,67980229","0,6304"
"4,5","23,43","4,01899983","0,63581686","0,6304"
"4,5","23,43","4,03909483","0,59294485","0,6304"
"4,5","23,43","4,05918983","0,55126951","0,6304"
"4,5","23,43","4,07928483","0,51087409","0,6304"
"4,5","23,43","4,09937983","0,47190427","0,6304"
"4,5","23,43","4,11947483","0,43438085","0,6304"
"4,5","23,43","4,13956983","0,39839750","0,6304"
"4,5","23,43","4,15966482","0,36398543","0,6304"
"4,5","23,43","4,17975982","0,33133195","0,6304"
"4,5","23,43","4,19985482","0,30046826","0,6304"
"4,5","23,43","4,21994982","0,27150884","0,6304"
"4,5","23,43","4,24004482","0,24433923","0,6304"
"4,5","23,43","4,26013982","0,21911550","0,6304"
"4,5","23,43","4,28023482","0,19575442","0,6304"
"4,5","23,43","4,30032982","0,17416233","0,6304"
"4,5","23,43","4,32042482","0,15423517","0,6304"
"4,5","23,43","4,34051982","0,13590010","0,6304"
"4,5","23,43","4,36061482","0,11909469","0,6304"
"4,5","23,43","4,38070982","0,10381894","0,6304"
"4,5","23,43","4,40080481","0,09001041","0,6304"
"4,5","23,43","4,42089981","0,07758585","0,6304"
"4,5","23,43","4,44099481","0,06642040","0,6304"
"4,5","23,43","4,46108981","0,05649324","0,6304"
"4,5","23,43","4,48118481","0,04766909","0,6304"
"4,5","23,43","4,50127981","0,03987513","0,6304"
"4,5","23,43","4,52137481","0,03310094","0,6304"
"4,5","23,43","4,54146981","0,02724246","0,6304"
"4,5","23,43","4,56156481","0,02213319","0,6304"
"4,5","23,43","4,58165981","0,01775234","0,6304"
"4,5","23,43","4,60175481","0,01399584","0,6304"
"4,5","23,43","4,62184981","0,01081165","0,6304"
"4,5","23,43","4,64194480","0,00813736","0,6304"
"4,5","23,43","4,66203980","0,00597294","0,6304"
"4,5","23,43","4,68213480","0,00423517","0,6304"
"4,5","23,43","4,70222980","0,00287201","0,6304"
"4,5","23,43","4,72232480","0,00181061","0,6304"
"4,5","23,43","4,74241980","0,00105099","0,6304"
"4,5","23,43","4,76251480","0,00056191","0,6304"
"4,5","23,43","4,78260980","0,00027055","0,6304"
"4,5","23,43","4,80270480","0,00011446","0,6304"
"4,5","23,43","4,82279980","0,00006243","0,6304"
"4,5","23,43","4,84289480","0,00001041","0,6304"
"4,5","23,43","4,86298979","0,00000000","0,6304"
"4,5","23,43","4,88308479","0,00000000","0,6304"
"4,5","23,43","4,90317979","0,00000000","0,6304"
"4,5","23,43","4,92327479","0,00000000","0,6304"
"4,5","23,43","4,94336979","0,00000000","0,6304"
"4,5","23,43","4,96346479","0,00000000","0,6304"
"4,5","23,43","4,98355979","0,00000000","0,6304"
"4,5","23,43","5,00365479","0,00000000","0,6304"
"4,5","23,43","5,02374979","0,00000000","0,6304"
"4,5","23,43","5,04384479","0,00000000","0,6304"
"4,5","23,43","5,06393979","0,00000000","0,6304"
"4,5","23,43","5,08403479","0,00000000","0,6304"
"4,5","23,43","5,10412978","0,00000000","0,6304"
"4,5","23,43","5,12422478","0,00000000","0,6304"
"4,5","23,43","5,14431978","0,00000000","0,6304"
"4,5","23,43","5,16441478","0,00000000","0,6304"
"4,5","23,43","5,18450978","0,00000000","0,6304"
"4,5","23,43","5,20460478","0,00000000","0,6304"
"4,5","23,43","5,22469978","0,00000000","0,6304"
"4,5","23,43","5,24479478","0,00000000","0,6304"
"4,5","23,43","5,26488978","0,00000000","0,6304"
"4,5","23,43","5,28498478","0,00000000","0,6304"
"4,5","23,43","5,30507978","0,00000000","0,6304"
"4,5","23,43","5,32517478","0,00000000","0,6304"
"4,5","23,43","5,34526977","0,00000000","0,6304"
"4,5","23,43","5,36536477","0,00000000","0,6304"
"4,5","23,43","5,38545977","0,00000000","0,6304"
"4,5","23,43","5,40555477","0,00000000","0,6304"
"4,5","23,43","5,42564977","0,00000000","0,6304"
"4,5","23,43","5,44574477","0,00000000","0,6304"
"4,5","23,43","5,46583977","0,00000000","0,6304"
"4,5","23,43","5,48593477","0,00000000","0,6304"
"4,5","23,43","5,50602977","0,00000000","0,6304"
"4,5","23,43","5,52612477","0,00000000","0,6304"
"4,5","23,43","5,54621977","0,00000000","0,6304"
"4,5","23,43","5,56631477","0,00000000","0,6304"
"4,5","23,43","5,58640976","0,00000000","0,6304"
"4,5","23,43","5,60650476","0,00000000","0,6304"
"4,5","23,43","5,62659976","0,00000000","0,6304"
"4,5","23,43","5,64669476","0,00000000","0,6304"
"4,5","23,43","5,66678976","0,00000000","0,6304"
"4,5","23,43","5,68688476","0,00000000","0,6304"
"4,5","23,43","5,70697976","0,00000000","0,6304"
"4,5","23,43","5,72707476","0,00000000","0,6304"
"4,5","23,43","5,74716976","0,00000000","0,6304"
"4,5","23,43","5,76726476","0,00000000","0,6304"
"4,5","23,43","5,78735976","0,00000000","0,6304"
"4,5","23,43","5,80745476","0,00000000","0,6304"
"4,5","23,43","5,82754975","0,00000000","0,6304"
"4,5","23,43","5,84764475","0,00000000","0,6304"
"4,5","23,43","5,86773975","0,00000000","0,6304"
"4,5","23,43","5,88783475","0,00000000","0,6304"
"4,5","23,43","5,90792975","0,00000000","0,6304"
"4,5","23,43","5,92802475","0,00000000","0,6304"
"4,5","23,43","5,94811975","0,00000000","0,6304"
"4,5","23,43","5,96821475","0,00000000","0,6304"
"4,5","23,43","5,98830975","0,00000000","0,6304"
"4,5","23,43","6,00840475","0,00000000","0,6304"
"4,5","23,43","6,02849975","0,00000000","0,6304"
"4,5","23,43","6,04859475","0,00000000","0,6304"
"4,5","23,43","6,06868974","0,00000000","0,6304"
"4,5","23,43","6,08878474","0,00000000","0,6304"
"4,5","23,43","6,10887974","0,00000000","0,6304"
"4,5","23,43","6,12897474","0,00000000","0,6304"
"4,5","23,43","6,14906974","0,00000000","0,6304"
"4,5","23,43","6,16916474","0,00000000","0,6304"
"4,5","23,43","6,18925974","0,00000000","0,6304"
"4,5","23,43","6,20935474","0,00000000","0,6304"
"4,5","23,43","6,22944974","0,00000000","0,6304"
"4,5","23,43","6,24954474","0,00000000","0,6304"
"4,5","23,43","6,26963974","0,00000000","0,6304"
"4,5","23,43","6,28973473","0,00000000","0,6304"
"4,5","23,43","6,30982973","0,00000000","0,6304"
"4,5","23,43","6,32992473","0,00000000","0,6304"
"4,5","23,43","6,35001973","0,00000000","0,6304"
"4,5","23,43","6,37011473","0,00000000","0,6304"
"4,5","23,43","6,39020973","0,00000000","0,6304"
"4,5","23,43","6,41030473","0,00000000","0,6304"
"4,5","23,43","6,43039973","0,00000000","0,6304"
"4,5","23,43","6,45049473","0,00000000","0,6304"
"4,5","23,43","6,47058973","0,00000000","0,6304"
"4,5","23,43","6,49068473","0,00000000","0,6304"
"4,5","23,43","6,51077973","0,00000000","0,6304"
"4,5","23,43","6,53087472","0,00000000","0,6304"
"4,5","23,43","6,55096972","0,00000000","0,6304"
"4,5","23,43","6,57106472","0,00000000","0,6304"
"4,5","23,43","6,59115972","0,00000000","0,6304"
"4,5","23,43","6,61125472","0,00000000","0,6304"
"4,5","23,43","6,63134972","0,00000000","0,6304"
"4,5","23,43","6,65144472","0,00000000","0,6304"
"4,5","23,43","6,67153972","0,00000000","0,6304"
"4,5","23,43","6,69163472","0,00000000","0,6304"
"4,5","23,43","6,71172972","0,00000000","0,6304"
"4,5","23,43","6,73182472","0,00000000","0,6304"
"4,5","23,43","6,75191972","0,00000000","0,6304"
"4,5","23,43","6,77201471","0,00000000","0,6304"
"4,5","23,43","6,79210971","0,00000000","0,6304"
"4,5","23,43","6,81220471","0,00000000","0,6304"
"4,5","23,43","6,83229971","0,00000000","0,6304"
"4,5","23,43","6,85239471","0,00000000","0,6304"
"4,5","23,43","6,87248971","0,00000000","0,6304"
"4,5","23,43","6,89258471","0,00000000","0,6304"
"4,5","23,43","6,91267971","0,00000000","0,6304"
"4,5","23,43","6,93277471","0,00030177","0,6304"
"4,5","23,43","6,95286971","0,00060354","0,6304"
"4,5","23,43","6,97296471","0,00090531","0,6304"
"4,5","23,43","6,99305971","0,00120708","0,6304"
"4,5","23,43","7,01315470","0,00150884","0,6304"
"4,5","23,43","7,03324970","0,00181061","0,6304"
"4,5","23,43","7,05334470","0,00211238","0,6304"
"4,5","23,43","7,07343970","0,00241415","0,6304"
"4,5","23,43","7,09353470","0,00271592","0,6304"
"4,5","23,43","7,11362970","0,00301769","0,6304"
"4,5","23,43","7,13372470","0,00331946","0,6304"
"4,5","23,43","7,15381970","0,00362123","0,6304"
"4,5","23,43","7,17391470","0,00392300","0,6304"
"4,5","23,43","7,19400970","0,00422477","0,6304"
"4,5","23,43","7,21410470","0,00452653","0,6304"
"4,5","23,43","7,23419970","0,00482830","0,6304"
"4,5","23,43","7,25429469","0,00513007","0,6304"
"4,5","23,43","7,27438969","0,00543184","0,6304"
"4,5","23,43","7,29448469","0,00573361","0,6304"
"4,5","23,43","7,31457969","0,00603538","0,6304"
"4,5","23,43","7,33467469","0,00633715","0,6304"
"4,5","23,43","7,35476969","0,00663892","0,6304"
"4,5","23,43","7,37486469","0,00694069","0,6304"
"4,5","23,43","7,39495969","0,00724246","0,6304"
"4,5","23,43","7,41505469","0,00754422","0,6304"
"4,5","23,43","7,43514969","0,00784599","0,6304"
"4,5","23,43","7,45524469","0,00814776","0,6304"
"4,5","23,43","7,47533968","0,00844953","0,6304"
"4,5","23,43","7,49543468","0,00875130","0,6304"
"4,5","23,43","7,51552968","0,00905307","0,6304"
"4,5","23,43","7,53562468","0,00935484","0,6304"
"4,5","23,43","7,55571968","0,00905307","0,6304"
"4,5","23,43","7,57581468","0,00876171","0,6304"
"4,5","23,43","7,59590968","0,00857440","0,6304"
"4,5","23,43","7,61600468","0,00849116","0,6304"
"4,5","23,43","7,63609968","0,00847034","0,6304"
"4,5","23,43","7,65619468","0,00855359","0,6304"
"4,5","23,43","7,67628968","0,00870968","0,6304"
"4,5","23,43","7,69638468","0,00908429","0,6304"
"4,5","23,43","7,71647967","0,00964620","0,6304"
"4,5","23,43","7,73657467","0,01048907","0,6304"
"4,5","23,43","7,75666967","0,01163371","0,6304"
"4,5","23,43","7,77676467","0,01309053","0,6304"
"4,5","23,43","7,79685967","0,01493236","0,6304"
"4,5","23,43","7,81695467","0,01750260","0,6304"
"4,5","23,43","7,83704967","0,02043704","0,6304"
"4,5","23,43","7,85714467","0,02376691","0,6304"
"4,5","23,43","7,87723967","0,02760666","0,6304"
"4,5","23,43","7,89733467","0,03202914","0,6304"
"4,5","23,43","7,91742967","0,03702393","0,6304"
"4,5","23,43","7,93752467","0,04257024","0,6304"
"4,5","23,43","7,95761966","0,04879292","0,6304"
"4,5","23,43","7,97771466","0,05569199","0,6304"
"4,5","23,43","7,99780966","0,06335068","0,6304"
"4,5","23,43","8,01790466","0,07182102","0,6304"
"4,5","23,43","8,03799966","0,08114464","0,6304"
"4,5","23,43","8,05809466","0,09127992","0,6304"
"4,5","23,43","8,07818966","0,10233091","0,6304"
"4,5","23,43","8,09828466","0,11433923","0,6304"
"4,5","23,43","8,11837966","0,12748179","0,6304"
"4,5","23,43","8,13847466","0,14184183","0,6304"
"4,5","23,43","8,15856966","0,15731530","0,6304"
"4,5","23,43","8,17866466","0,17424558","0,6304"
"4,5","23,43","8,19875965","0,19243496","0,6304"
"4,5","23,43","8,21885465","0,21147763","0,6304"
"4,5","23,43","8,23894965","0,23096774","0,6304"
"4,5","23,43","8,25904465","0,25093652","0,6304"
"4,5","23,43","8,27913965","0,27169615","0,6304"
"4,5","23,43","8,29923465","0,29337149","0,6304"
"4,5","23,43","8,31932965","0,31577523","0,6304"
"4,5","23,43","8,33942465","0,33922997","0,6304"
"4,5","23,43","8,35951965","0,36334027","0,6304"
"4,5","23,43","8,37961465","0,38824142","0,6304"
"4,5","23,43","8,39970965","0,41413111","0,6304"
"4,5","23,43","8,41980465","0,44082206","0,6304"
"4,5","23,43","8,43989964","0,46759625","0,6304"
"4,5","23,43","8,45999464","0,49536941","0,6304"
"4,5","23,43","8,48008964","0,52405827","0,6304"
"4,5","23,43","8,50018464","0,55349636","0,6304"
"4,5","23,43","8,52027964","0,58347555","0,6304"
"4,5","23,43","8,54037464","0,61413111","0,6304"
"4,5","23,43","8,56046964","0,64551509","0,6304"
"4,5","23,43","8,58056464","0,67737773","0,6304"
"4,5","23,43","8,60065964","0,70965661","0,6304"
"4,5","23,43","8,62075464","0,74235172","0,6304"
"4,5","23,43","8,64084964","0,77550468","0,6304"
"4,5","23,43","8,66094463","0,80891779","0,6304"
"4,5","23,43","8,68103963","0,84272633","0,6304"
"4,5","23,43","8,70113463","0,87661811","0,6304"
"4,5","23,43","8,72122963","0,91072841","0,6304"
"4,5","23,43","8,74132463","0,94466181","0,6304"
"4,5","23,43","8,76141963","0,97825182","0,6304"
"4,5","23,43","8,78151463","1,01174818","0,6304"
"4,5","23,43","8,80160963","1,04506764","0,6304"
"4,5","23,43","8,82170463","1,07786681","0,6304"
"4,5","23,43","8,84179963","1,11067638","0,6304"
"4,5","23,43","8,86189463","1,14429761","0,6304"
"4,5","23,43","8,88198963","1,17894901","0,6304"
"4,5","23,43","8,90208462","1,21378772","0,6304"
"4,5","23,43","8,92217962","1,24866805","0,6304"
"4,5","23,43","8,94227462","1,28349636","0,6304"
"4,5","23,43","8,96236962","1,31763788","0,6304"
"4,5","23,43","8,98246462","1,35165453","0,6304"
"4,5","23,43","9,00255962","1,38515088","0,6304"
"4,5","23,43","9,02265462","1,41764828","0,6304"
"4,5","23,43","9,04274962","1,44934443","0,6304"
"4,5","23,43","9,06284462","1,48063476","0,6304"
"4,5","23,43","9,08293962","1,51077003","0,6304"
"4,5","23,43","9,10303462","1,53967742","0,6304"
"4,5","23,43","9,12312962","1,56740895","0,6304"
"4,5","23,43","9,14322461","1,59404787","0,6304"
"4,5","23,43","9,16331961","1,61927159","0,6304"
"4,5","23,43","9,18341461","1,64300728","0,6304"
"4,5","23,43","9,20350961","1,66528616","0,6304"
"4,5","23,43","9,22360461","1,68627471","0,6304"
"4,5","23,43","9,24369961","1,70562955","0,6304"
"4,5","23,43","9,26379461","1,72302810","0,6304"
"4,5","23,43","9,28388961","1,73862643","0,6304"
"4,5","23,43","9,30398461","1,75217482","0,6304"
"4,5","23,43","9,32407961","1,76396462","0,6304"
"4,5","23,43","9,34417461","1,77357960","0,6304"
"4,5","23,43","9,36426961","1,78116545","0,6304"
"4,5","23,43","9,38436460","1,78669095","0,6304"
"4,5","23,43","9,40445960","1,78986472","0,6304"
"4,5","23,43","9,42455460","1,79068678","0,6304"
"4,5","23,43","9,44464960","1,78943809","0,6304"
"4,5","23,43","9,46474460","1,78579605","0,6304"
"4,5","23,43","9,48483960","1,77933403","0,6304"
"4,5","23,43","9,50493460","1,76950052","0,6304"
"4,5","23,43","9,52502960","1,75694069","0,6304"
"4,5","23,43","9,54512460","1,74166493","0,6304"
"4,5","23,43","9,56521960","1,72373569","0,6304"
"4,5","23,43","9,58531460","1,70362123","0,6304"
"4,5","23,43","9,60540960","1,68099896","0,6304"
"4,5","23,43","9,62550459","1,65608741","0,6304"
"4,5","23,43","9,64559959","1,62909469","0,6304"
"4,5","23,43","9,66569459","1,59988554","0,6304"
"4,5","23,43","9,68578959","1,56841831","0,6304"
"4,5","23,43","9,70588459","1,53488033","0,6304"
"4,5","23,43","9,72597959","1,49949011","0,6304"
"4,5","23,43","9,74607459","1,46216441","0,6304"
"4,5","23,43","9,76616959","1,42306972","0,6304"
"4,5","23,43","9,78626459","1,38248699","0,6304"
"4,5","23,43","9,80635959","1,34048907","0,6304"
"4,5","23,43","9,82645459","1,29726327","0,6304"
"4,5","23,43","9,84654958","1,25266389","0,6304"
"4,5","23,43","9,86664458","1,20704475","0,6304"
"4,5","23,43","9,88673958","1,16071800","0,6304"
"4,5","23,43","9,90683458","1,11379813","0,6304"
"4,5","23,43","9,92692958","1,06654527","0,6304"
"4,5","23,43","9,94702458","1,01889698","0,6304"
"4,5","23,43","9,96711958","0,97111342","0,6304"
"4,5","23,43","9,98721458","0,92338189","0,6304"
"4,5","23,43","10,00730958","0,87593132","0,6304"
"4,5","23,43","10,02740458","0,82901145","0,6304"
"4,5","23,43","10,04749958","0,78270552","0,6304"
"4,5","23,43","10,06759458","0,73701353","0,6304"
"4,5","23,43","10,08768957","0,69214360","0,6304"
"4,5","23,43","10,10778457","0,64816857","0,6304"
"4,5","23,43","10,12787957","0,60561915","0,6304"
"4,5","23,43","10,14797457","0,56427680","0,6304"
"4,5","23,43","10,16806957","0,52421436","0,6304"
"4,5","23,43","10,18816457","0,48560874","0,6304"
"4,5","23,43","10,20825957","0,44829344","0,6304"
"4,5","23,43","10,22835457","0,41234131","0,6304"
"4,5","23,43","10,24844957","0,37785640","0,6304"
"4,5","23,43","10,26854457","0,34510926","0,6304"
"4,5","23,43","10,28863957","0,31406868","0,6304"
"4,5","23,43","10,30873457","0,28478668","0,6304"
"4,5","23,43","10,32882956","0,25729448","0,6304"
"4,5","23,43","10,34892456","0,23155047","0,6304"
"4,5","23,43","10,36901956","0,20765869","0,6304"
"4,5","23,43","10,38911456","0,18550468","0,6304"
"4,5","23,43","10,40920956","0,16500520","0,6304"
"4,5","23,43","10,42930456","0,14612903","0,6304"
"4,5","23,43","10,44939956","0,12878252","0,6304"
"4,5","23,43","10,46949456","0,11300728","0,6304"
"4,5","23,43","10,48958956","0,09870968","0,6304"
"4,5","23,43","10,50968456","0,08580645","0,6304"
"4,5","23,43","10,52977956","0,07418314","0,6304"
"4,5","23,43","10,54987456","0,06373569","0,6304"
"4,5","23,43","10,56996955","0,05444329","0,6304"
"4,5","23,43","10,59006455","0,04628512","0,6304"
"4,5","23,43","10,61015955","0,03914672","0,6304"
"4,5","23,43","10,63025455","0,03291363","0,6304"
"4,5","23,43","10,65034955","0,02748179","0,6304"
"4,5","23,43","10,67044455","0,02280957","0,6304"
"4,5","23,43","10,69053955","0,01884495","0,6304"
"4,5","23,43","10,71063455","0,01548387","0,6304"
"4,5","23,43","10,73072955","0,01268470","0,6304"
"4,5","23,43","10,75082455","0,01026015","0,6304"
"4,5","23,43","10,77091955","0,00827263","0,6304"
"4,5","23,43","10,79101455","0,00669095","0,6304"
"4,5","23,43","10,81110954","0,00541103","0,6304"
"4,5","23,43","10,83120454","0,00447451","0,6304"
"4,5","23,43","10,85129954","0,00387097","0,6304"
"4,5","23,43","10,87139454","0,00351717","0,6304"
"4,5","23,43","10,89148954","0,00311134","0,6304"
"4,5","23,43","10,91158454","0,00283039","0,6304"
"4,5","23,43","10,93167954","0,00264308","0,6304"
"4,5","23,43","10,95177454","0,00252862","0,6304"
"4,5","23,43","10,97186954","0,00243496","0,6304"
"4,5","23,43","10,99196454","0,00234131","0,6304"
"4,5","23,43","11,01205954","0,00224766","0,6304"
"4,5","23,43","11,03215453","0,00215401","0,6304"
"4,5","23,43","11,05224953","0,00206035","0,6304"
"4,5","23,43","11,07234453","0,00196670","0,6304"
"4,5","23,43","11,09243953","0,00187305","0,6304"
"4,5","23,43","11,11253453","0,00177940","0,6304"
"4,5","23,43","11,13262953","0,00168574","0,6304"
"4,5","23,43","11,15272453","0,00159209","0,6304"
"4,5","23,43","11,17281953","0,00149844","0,6304"
"4,5","23,43","11,19291453","0,00140479","0,6304"
"4,5","23,43","11,21300953","0,00131113","0,6304"
"4,5","23,43","11,23310453","0,00121748","0,6304"
"4,5","23,43","11,25319953","0,00112383","0,6304"
