vvento,N,ang_virab,pressao,VPP
"4,5","13,94","3,10414634556233","4,017725181","0,3751"
"4,5","13,94","3,11661279674933","4,033971072","0,3751"
"4,5","13,94","3,12907924793632","4,048671926","0,3751"
"4,5","13,94","3,14154569912332","4,061781723","0,3751"
"4,5","13,94","3,15401215031032","4,073372781","0,3751"
"4,5","13,94","3,16647860149732","4,083254438","0,3751"
"4,5","13,94","3,17894505268431","4,091439842","0,3751"
"4,5","13,94","3,19141150387131","4,098040763","0,3751"
"4,5","13,94","3,20387795505831","4,103004602","0,3751"
"4,5","13,94","3,21634440624531","4,106232742","0,3751"
"4,5","13,94","3,22881085743230","4,107659435","0,3751"
"4,5","13,94","3,24127730861930","4,107357002","0,3751"
"4,5","13,94","3,25374375980630","4,105318869","0,3751"
"4,5","13,94","3,26621021099330","4,101505588","0,3751"
"4,5","13,94","3,27867666218029","4,096035503","0,3751"
"4,5","13,94","3,29114311336729","4,088744247","0,3751"
"4,5","13,94","3,30360956455429","4,079480605","0,3751"
"4,5","13,94","3,31607601574128","4,068336621","0,3751"
"4,5","13,94","3,32854246692828","4,055279421","0,3751"
"4,5","13,94","3,34100891811528","4,040381328","0,3751"
"4,5","13,94","3,35347536930228","4,023530572","0,3751"
"4,5","13,94","3,36594182048927","4,004766601","0,3751"
"4,5","13,94","3,37840827167627","3,984043393","0,3751"
"4,5","13,94","3,39087472286327","3,961157133","0,3751"
"4,5","13,94","3,40334117405027","3,935470085","0,3751"
"4,5","13,94","3,41580762523726","3,907902696","0,3751"
"4,5","13,94","3,42827407642426","3,878533859","0,3751"
"4,5","13,94","3,44074052761126","3,84721236","0,3751"
"4,5","13,94","3,45320697879825","3,813885602","0,3751"
"4,5","13,94","3,46567342998525","3,778599606","0,3751"
"4,5","13,94","3,47813988117225","3,741321499","0,3751"
"4,5","13,94","3,49060633235925","3,702097304","0,3751"
"4,5","13,94","3,50307278354624","3,660933596","0,3751"
"4,5","13,94","3,51553923473324","3,617935569","0,3751"
"4,5","13,94","3,52800568592024","3,573168968","0,3751"
"4,5","13,94","3,54047213710724","3,526640368","0,3751"
"4,5","13,94","3,55293858829423","3,478310322","0,3751"
"4,5","13,94","3,56540503948123","3,428198554","0,3751"
"4,5","13,94","3,57787149066823","3,376180145","0,3751"
"4,5","13,94","3,59033794185522","3,322596976","0,3751"
"4,5","13,94","3,60280439304222","3,267370151","0,3751"
"4,5","13,94","3,61527084422922","3,210499671","0,3751"
"4,5","13,94","3,62773729541622","3,152097304","0,3751"
"4,5","13,94","3,64020374660321","3,0921762","0,3751"
"4,5","13,94","3,65267019779021","3,03078238","0,3751"
"4,5","13,94","3,66513664897721","2,96816568","0,3751"
"4,5","13,94","3,67760310016421","2,904095989","0,3751"
"4,5","13,94","3,69006955135120","2,838717949","0,3751"
"4,5","13,94","3,70253600253820","2,772287968","0,3751"
"4,5","13,94","3,71500245372520","2,705016437","0,3751"
"4,5","13,94","3,72746890491220","2,636811308","0,3751"
"4,5","13,94","3,73993535609919","2,567810651","0,3751"
"4,5","13,94","3,75240180728619","2,498060487","0,3751"
"4,5","13,94","3,76486825847319","2,427771203","0,3751"
"4,5","13,94","3,77733470966019","2,356975674","0,3751"
"4,5","13,94","3,78980116084718","2,285969757","0,3751"
"4,5","13,94","3,80226761203418","2,214648258","0,3751"
"4,5","13,94","3,81473406322118","2,143142669","0,3751"
"4,5","13,94","3,82720051440817","2,071531887","0,3751"
"4,5","13,94","3,83966696559517","2,000032873","0,3751"
"4,5","13,94","3,85213341678217","1,928763971","0,3751"
"4,5","13,94","3,86459986796917","1,8578238","0,3751"
"4,5","13,94","3,87706631915616","1,787284681","0,3751"
"4,5","13,94","3,88953277034316","1,717725181","0,3751"
"4,5","13,94","3,90199922153016","1,648849441","0,3751"
"4,5","13,94","3,91446567271716","1,580604865","0,3751"
"4,5","13,94","3,92693212390415","1,513149244","0,3751"
"4,5","13,94","3,93939857509115","1,446620644","0,3751"
"4,5","13,94","3,95186502627815","1,38112426","0,3751"
"4,5","13,94","3,96433147746514","1,316719264","0,3751"
"4,5","13,94","3,97679792865214","1,25348455","0,3751"
"4,5","13,94","3,98926437983914","1,191492439","0,3751"
"4,5","13,94","4,00173083102614","1,130703485","0,3751"
"4,5","13,94","4,01419728221313","1,071196581","0,3751"
"4,5","13,94","4,02666373340013","1,013037475","0,3751"
"4,5","13,94","4,03913018458713","0,9564299803","0,3751"
"4,5","13,94","4,05159663577413","0,9013609467","0,3751"
"4,5","13,94","4,06406308696112","0,848139382","0,3751"
"4,5","13,94","4,07652953814812","0,796469428","0,3751"
"4,5","13,94","4,08899598933512","0,7466403682","0,3751"
"4,5","13,94","4,10146244052211","0,698678501","0,3751"
"4,5","13,94","4,11392889170911","0,6524786325","0,3751"
"4,5","13,94","4,12639534289611","0,608139382","0,3751"
"4,5","13,94","4,13886179408311","0,565930309","0,3751"
"4,5","13,94","4,15132824527010","0,5253780408","0,3751"
"4,5","13,94","4,16379469645710","0,4869428008","0,3751"
"4,5","13,94","4,17626114764410","0,4504142012","0,3751"
"4,5","13,94","4,18872759883110","0,415739645","0,3751"
"4,5","13,94","4,20119405001809","0,382642998","0,3751"
"4,5","13,94","4,21366050120509","0,351426693","0,3751"
"4,5","13,94","4,22612695239209","0,3220118343","0,3751"
"4,5","13,94","4,23859340357908","0,2943852728","0,3751"
"4,5","13,94","4,25105985476608","0,2683431953","0,3751"
"4,5","13,94","4,26352630595308","0,243964497","0,3751"
"4,5","13,94","4,27599275714008","0,221130835","0,3751"
"4,5","13,94","4,28845920832707","0,1998816568","0,3751"
"4,5","13,94","4,30092565951407","0,1801709402","0,3751"
"4,5","13,94","4,31339211070107","0,1619263642","0,3751"
"4,5","13,94","4,32585856188807","0,1450295858","0,3751"
"4,5","13,94","4,33832501307506","0,1294280079","0,3751"
"4,5","13,94","4,35079146426206","0,1150558843","0,3751"
"4,5","13,94","4,36325791544906","0,1018869165","0,3751"
"4,5","13,94","4,37572436663606","0,08980276134","0,3751"
"4,5","13,94","4,38819081782305","0,07874424721","0,3751"
"4,5","13,94","4,40065726901005","0,0687113741","0,3751"
"4,5","13,94","4,41312372019705","0,05964497041","0,3751"
"4,5","13,94","4,42559017138405","0,0514661407","0,3751"
"4,5","13,94","4,43805662257104","0,04410913872","0,3751"
"4,5","13,94","4,45052307375804","0,03753451677","0,3751"
"4,5","13,94","4,46298952494504","0,03168967784","0,3751"
"4,5","13,94","4,47545597613203","0,02652859961","0,3751"
"4,5","13,94","4,48792242731903","0,02205785667","0,3751"
"4,5","13,94","4,50038887850603","0,01819855358","0,3751"
"4,5","13,94","4,51285532969303","0,01492439185","0,3751"
"4,5","13,94","4,52532178088002","0,01212360289","0,3751"
"4,5","13,94","4,53778823206702","0,009783037475","0,3751"
"4,5","13,94","4,55025468325402","0,007764628534","0,3751"
"4,5","13,94","4,56272113444101","0,00617357002","0,3751"
"4,5","13,94","4,57518758562801","0,004838921762","0,3751"
"4,5","13,94","4,58765403681501","0,003727810651","0,3751"
"4,5","13,94","4,60012048800201","0,002892833662","0,3751"
"4,5","13,94","4,61258693918900","0,00224852071","0,3751"
"4,5","13,94","4,62505339037600","0,001604207758","0,3751"
"4,5","13,94","4,63751984156300","0,001203155819","0,3751"
"4,5","13,94","4,64998629275000","0,000802103879","0,3751"
"4,5","13,94","4,66245274393699","0,0004996712689","0,3751"
"4,5","13,94","4,67491919512399","0,0002629848784","0,3751"
"4,5","13,94","4,68738564631099","0,0001972386588","0,3751"
"4,5","13,94","4,69985209749799","0,0001314924392","0,3751"
"4,5","13,94","4,71231854868498","0,00006574621959","0,3751"
"4,5","19,6","1,42837304794062","0,001392","0,5274"
"4,5","19,6","1,44406945506085","0,001392","0,5274"
"4,5","19,6","1,45976586218107","0,001392","0,5274"
"4,5","19,6","1,47546226930130","0,001552","0,5274"
"4,5","19,6","1,49115867642153","0,00184","0,5274"
"4,5","19,6","1,50685508354175","0,002128","0,5274"
"4,5","19,6","1,52255149066198","0,002416","0,5274"
"4,5","19,6","1,53824789778221","0,002752","0,5274"
"4,5","19,6","1,55394430490243","0,003184","0,5274"
"4,5","19,6","1,56964071202266","0,003776","0,5274"
"4,5","19,6","1,58533711914289","0,004688","0,5274"
"4,5","19,6","1,60103352626311","0,00616","0,5274"
"4,5","19,6","1,61672993338334","0,008128","0,5274"
"4,5","19,6","1,63242634050357","0,010512","0,5274"
"4,5","19,6","1,64812274762379","0,013376","0,5274"
"4,5","19,6","1,66381915474402","0,016896","0,5274"
"4,5","19,6","1,67951556186425","0,021264","0,5274"
"4,5","19,6","1,69521196898447","0,02648","0,5274"
"4,5","19,6","1,71090837610470","0,032544","0,5274"
"4,5","19,6","1,72660478322493","0,039552","0,5274"
"4,5","19,6","1,74230119034515","0,047632","0,5274"
"4,5","19,6","1,75799759746538","0,0568","0,5274"
"4,5","19,6","1,77369400458561","0,06712","0,5274"
"4,5","19,6","1,78939041170583","0,078736","0,5274"
"4,5","19,6","1,80508681882606","0,091648","0,5274"
"4,5","19,6","1,82078322594629","0,105744","0,5274"
"4,5","19,6","1,83647963306651","0,12144","0,5274"
"4,5","19,6","1,85217604018674","0,138768","0,5274"
"4,5","19,6","1,86787244730697","0,15752","0,5274"
"4,5","19,6","1,88356885442719","0,17768","0,5274"
"4,5","19,6","1,89926526154742","0,19968","0,5274"
"4,5","19,6","1,91496166866765","0,223648","0,5274"
"4,5","19,6","1,93065807578787","0,249616","0,5274"
"4,5","19,6","1,94635448290810","0,2768","0,5274"
"4,5","19,6","1,96205089002833","0,305936","0,5274"
"4,5","19,6","1,97774729714855","0,336848","0,5274"
"4,5","19,6","1,99344370426878","0,369296","0,5274"
"4,5","19,6","2,00914011138901","0,403184","0,5274"
"4,5","19,6","2,02483651850923","0,438704","0,5274"
"4,5","19,6","2,04053292562946","0,476064","0,5274"
"4,5","19,6","2,05622933274968","0,514832","0,5274"
"4,5","19,6","2,07192573986991","0,554704","0,5274"
"4,5","19,6","2,08762214699014","0,595952","0,5274"
"4,5","19,6","2,10331855411037","0,638624","0,5274"
"4,5","19,6","2,11901496123059","0,682528","0,5274"
"4,5","19,6","2,13471136835082","0,727328","0,5274"
"4,5","19,6","2,15040777547104","0,773232","0,5274"
"4,5","19,6","2,16610418259127","0,820224","0,5274"
"4,5","19,6","2,18180058971150","0,868144","0,5274"
"4,5","19,6","2,19749699683172","0,917072","0,5274"
"4,5","19,6","2,21319340395195","0,967024","0,5274"
"4,5","19,6","2,22888981107218","1,017536","0,5274"
"4,5","19,6","2,24458621819240","1,068704","0,5274"
"4,5","19,6","2,26028262531263","1,12056","0,5274"
"4,5","19,6","2,27597903243286","1,173216","0,5274"
"4,5","19,6","2,29167543955308","1,226416","0,5274"
"4,5","19,6","2,30737184667331","1,28","0,5274"
"4,5","19,6","2,32306825379354","1,333968","0,5274"
"4,5","19,6","2,33876466091376","1,389648","0,5274"
"4,5","19,6","2,35446106803399","1,445472","0,5274"
"4,5","19,6","2,37015747515422","1,50136","0,5274"
"4,5","19,6","2,38585388227444","1,557632","0,5274"
"4,5","19,6","2,40155028939467","1,614384","0,5274"
"4,5","19,6","2,41724669651490","1,67152","0,5274"
"4,5","19,6","2,43294310363512","1,728624","0,5274"
"4,5","19,6","2,44863951075535","1,786416","0,5274"
"4,5","19,6","2,46433591787558","1,844704","0,5274"
"4,5","19,6","2,48003232499580","1,903104","0,5274"
"4,5","19,6","2,49572873211603","1,96152","0,5274"
"4,5","19,6","2,51142513923626","2,020048","0,5274"
"4,5","19,6","2,52712154635648","2,079024","0,5274"
"4,5","19,6","2,54281795347671","2,138112","0,5274"
"4,5","19,6","2,55851436059694","2,197328","0,5274"
"4,5","19,6","2,57421076771716","2,25656","0,5274"
"4,5","19,6","2,58990717483739","2,315536","0,5274"
"4,5","19,6","2,60560358195762","2,37424","0,5274"
"4,5","19,6","2,62129998907784","2,432176","0,5274"
"4,5","19,6","2,63699639619807","2,48968","0,5274"
"4,5","19,6","2,65269280331830","2,54672","0,5274"
"4,5","19,6","2,66838921043852","2,60352","0,5274"
"4,5","19,6","2,68408561755875","2,65968","0,5274"
"4,5","19,6","2,69978202467898","2,715248","0,5274"
"4,5","19,6","2,71547843179920","2,769984","0,5274"
"4,5","19,6","2,73117483891943","2,82336","0,5274"
"4,5","19,6","2,74687124603966","2,876048","0,5274"
"4,5","19,6","2,76256765315988","2,928112","0,5274"
"4,5","19,6","2,77826406028011","2,97936","0,5274"
"4,5","19,6","2,79396046740034","3,029504","0,5274"
"4,5","19,6","2,80965687452056","3,078608","0,5274"
"4,5","19,6","2,82535328164079","3,126464","0,5274"
"4,5","19,6","2,84104968876102","3,172288","0,5274"
"4,5","19,6","2,85674609588124","3,216688","0,5274"
"4,5","19,6","2,87244250300147","3,259456","0,5274"
"4,5","19,6","2,88813891012169","3,30056","0,5274"
"4,5","19,6","2,90383531724192","3,340256","0,5274"
"4,5","19,6","2,91953172436215","3,37824","0,5274"
"4,5","19,6","2,93522813148238","3,414384","0,5274"
"4,5","19,6","2,95092453860260","3,44848","0,5274"
"4,5","19,6","2,96662094572283","3,480672","0,5274"
"4,5","19,6","2,98231735284305","3,511056","0,5274"
"4,5","19,6","2,99801375996328","3,539424","0,5274"
"4,5","19,6","3,01371016708351","3,567152","0,5274"
"4,5","19,6","3,02940657420373","3,593136","0,5274"
"4,5","19,6","3,04510298132396","3,617264","0,5274"
"4,5","19,6","3,06079938844419","3,63888","0,5274"
"4,5","19,6","3,07649579556441","3,658672","0,5274"
"4,5","19,6","3,09219220268464","3,676208","0,5274"
"4,5","19,6","3,10788860980487","3,691296","0,5274"
"4,5","19,6","3,12358501692509","3,703936","0,5274"
"4,5","19,6","3,13928142404532","3,7144","0,5274"
"4,5","19,6","3,15497783116555","3,722384","0,5274"
"4,5","19,6","3,17067423828577","3,727616","0,5274"
"4,5","19,6","3,18637064540600","3,730224","0,5274"
"4,5","19,6","3,20206705252623","3,729808","0,5274"
"4,5","19,6","3,21776345964645","3,726448","0,5274"
"4,5","19,6","3,23345986676668","3,720432","0,5274"
"4,5","19,6","3,24915627388691","3,71152","0,5274"
"4,5","19,6","3,26485268100713","3,699936","0,5274"
"4,5","19,6","3,28054908812736","3,685776","0,5274"
"4,5","19,6","3,29624549524759","3,668384","0,5274"
"4,5","19,6","3,31194190236781","3,647792","0,5274"
"4,5","19,6","3,32763830948804","3,624192","0,5274"
"4,5","19,6","3,34333471660827","3,597616","0,5274"
"4,5","19,6","3,35903112372849","3,567776","0,5274"
"4,5","19,6","3,37472753084872","3,534928","0,5274"
"4,5","19,6","3,39042393796895","3,49904","0,5274"
"4,5","19,6","3,40612034508917","3,458944","0,5274"
"4,5","19,6","3,42181675220940","3,415344","0,5274"
"4,5","19,6","3,43751315932963","3,368416","0,5274"
"4,5","19,6","3,45320956644985","3,31848","0,5274"
"4,5","19,6","3,46890597357008","3,264736","0,5274"
"4,5","19,6","3,48460238069031","3,207712","0,5274"
"4,5","19,6","3,50029878781053","3,148","0,5274"
"4,5","19,6","3,51599519493076","3,085408","0,5274"
"4,5","19,6","3,53169160205099","3,01936","0,5274"
"4,5","19,6","3,54738800917121","2,950448","0,5274"
"4,5","19,6","3,56308441629144","2,879024","0,5274"
"4,5","19,6","3,57878082341167","2,805152","0,5274"
"4,5","19,6","3,59447723053189","2,729216","0,5274"
"4,5","19,6","3,61017363765212","2,651856","0,5274"
"4,5","19,6","3,62587004477235","2,573088","0,5274"
"4,5","19,6","3,64156645189257","2,49248","0,5274"
"4,5","19,6","3,65726285901280","2,410272","0,5274"
"4,5","19,6","3,67295926613303","2,326464","0,5274"
"4,5","19,6","3,68865567325325","2,241536","0,5274"
"4,5","19,6","3,70435208037348","2,155824","0,5274"
"4,5","19,6","3,72004848749371","2,069424","0,5274"
"4,5","19,6","3,73574489461393","1,982352","0,5274"
"4,5","19,6","3,75144130173416","1,895104","0,5274"
"4,5","19,6","3,76713770885438","1,807504","0,5274"
"4,5","19,6","3,78283411597461","1,720112","0,5274"
"4,5","19,6","3,79853052309484","1,633616","0,5274"
"4,5","19,6","3,81422693021506","1,548176","0,5274"
"4,5","19,6","3,82992333733529","1,463712","0,5274"
"4,5","19,6","3,84561974445552","1,380416","0,5274"
"4,5","19,6","3,86131615157574","1,299008","0,5274"
"4,5","19,6","3,87701255869597","1,219568","0,5274"
"4,5","19,6","3,89270896581620","1,141984","0,5274"
"4,5","19,6","3,90840537293642","1,066416","0,5274"
"4,5","19,6","3,92410178005665","0,993488","0,5274"
"4,5","19,6","3,93979818717688","0,923008","0,5274"
"4,5","19,6","3,95549459429710","0,854912","0,5274"
"4,5","19,6","3,97119100141733","0,789488","0,5274"
"4,5","19,6","3,98688740853756","0,7268","0,5274"
"4,5","19,6","4,00258381565778","0,666544","0,5274"
"4,5","19,6","4,01828022277801","0,60872","0,5274"
"4,5","19,6","4,03397662989824","0,55392","0,5274"
"4,5","19,6","4,04967303701846","0,502112","0,5274"
"4,5","19,6","4,06536944413869","0,453328","0,5274"
"4,5","19,6","4,08106585125892","0,407552","0,5274"
"4,5","19,6","4,09676225837914","0,364672","0,5274"
"4,5","19,6","4,11245866549937","0,324752","0,5274"
"4,5","19,6","4,12815507261960","0,288064","0,5274"
"4,5","19,6","4,14385147973982","0,254416","0,5274"
"4,5","19,6","4,15954788686005","0,223888","0,5274"
"4,5","19,6","4,17524429398028","0,19616","0,5274"
"4,5","19,6","4,19094070110050","0,170976","0,5274"
"4,5","19,6","4,20663710822073","0,147968","0,5274"
"4,5","19,6","4,22233351534096","0,12736","0,5274"
"4,5","19,6","4,23802992246118","0,109008","0,5274"
"4,5","19,6","4,25372632958141","0,092656","0,5274"
"4,5","19,6","4,26942273670164","0,078112","0,5274"
"4,5","19,6","4,28511914382186","0,065184","0,5274"
"4,5","19,6","4,30081555094209","0,053904","0,5274"
"4,5","19,6","4,31651195806232","0,044048","0,5274"
"4,5","19,6","4,33220836518254","0,035552","0,5274"
"4,5","19,6","4,34790477230277","0,0284","0,5274"
"4,5","19,6","4,36360117942300","0,022336","0,5274"
"4,5","19,6","4,37929758654322","0,017232","0,5274"
"4,5","19,6","4,39499399366345","0,013024","0,5274"
"4,5","19,6","4,41069040078368","0,009728","0,5274"
"4,5","19,6","4,42638680790390","0,00712","0,5274"
"4,5","19,6","4,44208321502413","0,005088","0,5274"
"4,5","19,6","4,45777962214436","0,003584","0,5274"
"4,5","19,6","4,47347602926458","0,002544","0,5274"
"4,5","19,6","4,48917243638481","0,001888","0,5274"
"4,5","19,6","4,50486884350504","0,001504","0,5274"
"4,5","19,6","4,52056525062526","0,001216","0,5274"
"4,5","19,6","4,53626165774549","0,000992","0,5274"
"4,5","19,6","4,55195806486571","0,000768","0,5274"
"4,5","19,6","4,56765447198594","0,000544","0,5274"
"4,5","19,6","4,58335087910617","0,00032","0,5274"
"4,5","19,6","4,59904728622640","0,000256","0,5274"
"4,5","19,6","4,61474369334662","0,000192","0,5274"
"4,5","19,6","4,63044010046685","0,000128","0,5274"
"4,5","19,6","4,64613650758708","0,000064","0,5274"
"4,5","21,19","1,56749652240317","0,0001108033241","0,5702"
"4,5","21,19","1,58638202267308","0,0004986149584","0,5702"
"4,5","21,19","1,60526752294300","0,00108033241","0,5702"
"4,5","21,19","1,62415302321292","0,001855955679","0,5702"
"4,5","21,19","1,64303852348284","0,002880886427","0,5702"
"4,5","21,19","1,66192402375275","0,004293628809","0,5702"
"4,5","21,19","1,68080952402267","0,006038781163","0,5702"
"4,5","21,19","1,69969502429259","0,008199445983","0,5702"
"4,5","21,19","1,71858052456251","0,0108033241","0,5702"
"4,5","21,19","1,73746602483243","0,01387811634","0,5702"
"4,5","21,19","1,75635152510234","0,01770083102","0,5702"
"4,5","21,19","1,77523702537226","0,02232686981","0,5702"
"4,5","21,19","1,79412252564218","0,02783933518","0,5702"
"4,5","21,19","1,81300802591210","0,03429362881","0,5702"
"4,5","21,19","1,83189352618201","0,04171745152","0,5702"
"4,5","21,19","1,85077902645193","0,05022160665","0,5702"
"4,5","21,19","1,86966452672185","0,05991689751","0,5702"
"4,5","21,19","1,88855002699177","0,07102493075","0,5702"
"4,5","21,19","1,90743552726168","0,08368421053","0,5702"
"4,5","21,19","1,92632102753160","0,0975900277","0,5702"
"4,5","21,19","1,94520652780152","0,1125207756","0,5702"
"4,5","21,19","1,96409202807144","0,1286703601","0,5702"
"4,5","21,19","1,98297752834136","0,146565097","0,5702"
"4,5","21,19","2,00186302861127","0,1656232687","0,5702"
"4,5","21,19","2,02074852888119","0,1861495845","0,5702"
"4,5","21,19","2,03963402915111","0,2084210526","0,5702"
"4,5","21,19","2,05851952942103","0,2333795014","0,5702"
"4,5","21,19","2,07740502969094","0,2600277008","0,5702"
"4,5","21,19","2,09629052996086","0,2882825485","0,5702"
"4,5","21,19","2,11517603023078","0,3179778393","0,5702"
"4,5","21,19","2,13406153050070","0,3490304709","0,5702"
"4,5","21,19","2,15294703077061","0,3813850416","0,5702"
"4,5","21,19","2,17183253104053","0,4150969529","0,5702"
"4,5","21,19","2,19071803131045","0,45","0,5702"
"4,5","21,19","2,20960353158037","0,4860387812","0,5702"
"4,5","21,19","2,22848903185028","0,5230193906","0,5702"
"4,5","21,19","2,24737453212020","0,5599445983","0,5702"
"4,5","21,19","2,26626003239012","0,5956509695","0,5702"
"4,5","21,19","2,28514553266004","0,6304709141","0,5702"
"4,5","21,19","2,30403103292996","0,6653739612","0,5702"
"4,5","21,19","2,32291653319987","0,7000554017","0,5702"
"4,5","21,19","2,34180203346979","0,733933518","0,5702"
"4,5","21,19","2,36068753373971","0,7688088643","0,5702"
"4,5","21,19","2,37957303400963","0,8029916898","0,5702"
"4,5","21,19","2,39845853427954","0,8365373961","0,5702"
"4,5","21,19","2,41734403454946","0,8678393352","0,5702"
"4,5","21,19","2,43622953481938","0,8984764543","0,5702"
"4,5","21,19","2,45511503508930","0,9287534626","0,5702"
"4,5","21,19","2,47400053535921","0,9588642659","0,5702"
"4,5","21,19","2,49288603562913","0,9884764543","0,5702"
"4,5","21,19","2,51177153589905","1,017894737","0,5702"
"4,5","21,19","2,53065703616897","1,046648199","0,5702"
"4,5","21,19","2,54954253643889","1,075180055","0,5702"
"4,5","21,19","2,56842803670880","1,103767313","0,5702"
"4,5","21,19","2,58731353697872","1,132188366","0,5702"
"4,5","21,19","2,60619903724864","1,161634349","0,5702"
"4,5","21,19","2,62508453751856","1,19432133","0,5702"
"4,5","21,19","2,64397003778847","1,230277008","0,5702"
"4,5","21,19","2,66285553805839","1,267617729","0,5702"
"4,5","21,19","2,68174103832831","1,306703601","0,5702"
"4,5","21,19","2,70062653859823","1,346980609","0,5702"
"4,5","21,19","2,71951203886814","1,386481994","0,5702"
"4,5","21,19","2,73839753913806","1,42700831","0,5702"
"4,5","21,19","2,75728303940798","1,468033241","0,5702"
"4,5","21,19","2,77616853967790","1,510055402","0,5702"
"4,5","21,19","2,79505403994781","1,552797784","0,5702"
"4,5","21,19","2,81393954021773","1,595484765","0,5702"
"4,5","21,19","2,83282504048765","1,637257618","0,5702"
"4,5","21,19","2,85171054075757","1,678947368","0,5702"
"4,5","21,19","2,87059604102749","1,719612188","0,5702"
"4,5","21,19","2,88948154129740","1,759750693","0,5702"
"4,5","21,19","2,90836704156732","1,798891967","0,5702"
"4,5","21,19","2,92725254183724","1,835734072","0,5702"
"4,5","21,19","2,94613804210716","1,871495845","0,5702"
"4,5","21,19","2,96502354237707","1,90601108","0,5702"
"4,5","21,19","2,98390904264699","1,937534626","0,5702"
"4,5","21,19","3,00279454291691","1,96531856","0,5702"
"4,5","21,19","3,02168004318683","1,990277008","0,5702"
"4,5","21,19","3,04056554345674","2,012631579","0,5702"
"4,5","21,19","3,05945104372666","2,033074792","0,5702"
"4,5","21,19","3,07833654399658","2,051966759","0,5702"
"4,5","21,19","3,09722204426650","2,068698061","0,5702"
"4,5","21,19","3,11610754453641","2,082936288","0,5702"
"4,5","21,19","3,13499304480633","2,094182825","0,5702"
"4,5","21,19","3,15387854507625","2,102742382","0,5702"
"4,5","21,19","3,17276404534617","2,109168975","0,5702"
"4,5","21,19","3,19164954561609","2,113573407","0,5702"
"4,5","21,19","3,21053504588600","2,115207756","0,5702"
"4,5","21,19","3,22942054615592","2,11468144","0,5702"
"4,5","21,19","3,24830604642584","2,111772853","0,5702"
"4,5","21,19","3,26719154669576","2,106398892","0,5702"
"4,5","21,19","3,28607704696567","2,099916898","0,5702"
"4,5","21,19","3,30496254723559","2,090969529","0,5702"
"4,5","21,19","3,32384804750551","2,079362881","0,5702"
"4,5","21,19","3,34273354777543","2,06501385","0,5702"
"4,5","21,19","3,36161904804535","2,048504155","0,5702"
"4,5","21,19","3,38050454831526","2,029889197","0,5702"
"4,5","21,19","3,39939004858518","2,008836565","0,5702"
"4,5","21,19","3,41827554885510","1,984238227","0,5702"
"4,5","21,19","3,43716104912502","1,956537396","0,5702"
"4,5","21,19","3,45604654939493","1,925290859","0,5702"
"4,5","21,19","3,47493204966485","1,891689751","0,5702"
"4,5","21,19","3,49381754993477","1,856288089","0,5702"
"4,5","21,19","3,51270305020469","1,817534626","0,5702"
"4,5","21,19","3,53158855047460","1,775955679","0,5702"
"4,5","21,19","3,55047405074452","1,731855956","0,5702"
"4,5","21,19","3,56935955101444","1,685595568","0,5702"
"4,5","21,19","3,58824505128436","1,63700831","0,5702"
"4,5","21,19","3,60713055155428","1,586509695","0,5702"
"4,5","21,19","3,62601605182419","1,534044321","0,5702"
"4,5","21,19","3,64490155209411","1,47966759","0,5702"
"4,5","21,19","3,66378705236403","1,423157895","0,5702"
"4,5","21,19","3,68267255263395","1,36434903","0,5702"
"4,5","21,19","3,70155805290386","1,304570637","0,5702"
"4,5","21,19","3,72044355317378","1,24401662","0,5702"
"4,5","21,19","3,73932905344370","1,182548476","0,5702"
"4,5","21,19","3,75821455371362","1,119501385","0,5702"
"4,5","21,19","3,77710005398353","1,056814404","0,5702"
"4,5","21,19","3,79598555425345","0,9943767313","0,5702"
"4,5","21,19","3,81487105452337","0,9333518006","0,5702"
"4,5","21,19","3,83375655479329","0,8733795014","0,5702"
"4,5","21,19","3,85264205506321","0,8141828255","0,5702"
"4,5","21,19","3,87152755533312","0,7569529086","0,5702"
"4,5","21,19","3,89041305560304","0,7008587258","0,5702"
"4,5","21,19","3,90929855587296","0,6464819945","0,5702"
"4,5","21,19","3,92818405614288","0,5937950139","0,5702"
"4,5","21,19","3,94706955641279","0,5432963989","0,5702"
"4,5","21,19","3,96595505668271","0,4944598338","0,5702"
"4,5","21,19","3,98484055695263","0,4481163435","0,5702"
"4,5","21,19","4,00372605722255","0,4034626039","0,5702"
"4,5","21,19","4,02261155749246","0,361634349","0,5702"
"4,5","21,19","4,04149705776238","0,3226869806","0,5702"
"4,5","21,19","4,06038255803230","0,2861218837","0,5702"
"4,5","21,19","4,07926805830222","0,2519113573","0,5702"
"4,5","21,19","4,09815355857213","0,22033241","0,5702"
"4,5","21,19","4,11703905884205","0,1921606648","0,5702"
"4,5","21,19","4,13592455911197","0,1666481994","0,5702"
"4,5","21,19","4,15481005938189","0,1439058172","0,5702"
"4,5","21,19","4,17369555965180","0,1232686981","0,5702"
"4,5","21,19","4,19258105992172","0,1040166205","0,5702"
"4,5","21,19","4,21146656019164","0,08692520776","0,5702"
"4,5","21,19","4,23035206046156","0,07171745152","0,5702"
"4,5","21,19","4,24923756073148","0,05867036011","0,5702"
"4,5","21,19","4,26812306100139","0,04734072022","0,5702"
"4,5","21,19","4,28700856127131","0,03767313019","0,5702"
"4,5","21,19","4,30589406154123","0,02933518006","0,5702"
"4,5","21,19","4,32477956181115","0,02252077562","0,5702"
"4,5","21,19","4,34366506208106","0,01670360111","0,5702"
